Orden,Cuentas,Valor,Unidad de medida y moneda,Fecha (Año),Estados de la informacion,Periodicidad,Trimestre
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"-163,1493249",Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q1
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"-154,0700581",Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q2
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"-130,0085683",Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q3
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"-6,495617376",Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q4
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"-268,6359837",Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q1
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"-297,0080992",Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q2
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"-342,1867424",Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q3
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"-281,4388658",Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q4
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"-391,0675223",Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q1
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"-267,0129864",Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q2
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"17,261982218",Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q3
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"89,784040597",Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q4
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"27,134651605",Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q1
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"-3,718998041",Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q2
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"56,91603196",Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q3
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"-60,40777148",Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q4
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"4,4128011487",Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q1
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"127,85160638",Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q2
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"177,38578332",Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q3
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"228,16547236",Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q4
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"180,85341169",Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q1
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"417,63514581",Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q2
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"595,30754465",Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q3
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"65,000851778",Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q4
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"80,744028639",Millones - Dólares estadounidenses corrientes,2026,Dato preliminar,Trimestral,Q1
536,                        3.2.1 Participaciones de capital y participaciones en fondos de inversión,"522,06149722",Millones - Dólares estadounidenses corrientes,2026,Dato preliminar,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2002,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2002,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2002,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2002,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2003,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2003,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2003,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2003,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2005,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2005,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2005,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2005,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2006,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2006,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2006,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2006,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2007,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2007,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2007,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2007,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q2
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q3
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q4
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2026,Dato preliminar,Trimestral,Q1
537,                                  3.2.1.1 Banco central,,Millones - Dólares estadounidenses corrientes,2026,Dato preliminar,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2002,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2002,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2002,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2002,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2003,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2003,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2003,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2003,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2005,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2005,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2005,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2005,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2006,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2006,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2006,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2006,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2007,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2007,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2007,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2007,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q1
